date,close,turnover_rate_f,pct_chg
2005-07-05,849.679,0.76,-0.7305
2005-07-06,842.556,0.66,-0.8383
2005-07-07,844.729,0.57,0.2579
2005-07-08,829.489,0.69,-1.8041
2005-07-11,824.097,0.81,-0.65
2005-07-12,851.816,1.44,3.3636
2005-07-13,846.231,0.9,-0.6557
2005-07-14,849.59,0.9,0.3969
2005-07-15,841.001,0.85,-1.011
2005-07-18,832.995,0.82,-0.952
2005-07-19,835.608,0.76,0.3137
2005-07-20,842.641,0.82,0.8417
2005-07-21,843.987,0.8,0.1597
2005-07-22,859.693,2.07,1.8609
2005-07-25,856.86,1.13,-0.3295
2005-07-26,876.48,2.08,2.2898
2005-07-27,894.012,1.95,2.0003
2005-07-28,890.885,1.98,-0.3498
2005-07-29,888.164,1.38,-0.3054
2005-08-01,891.607,1.12,0.3877
2005-08-02,903.598,1.36,1.3449
2005-08-03,909.57,2.45,0.6609
2005-08-04,904.15,1.41,-0.5959
2005-08-05,923.803,1.85,2.1736
2005-08-08,927.471,2.05,0.3971
2005-08-09,933.089,1.87,0.6057
2005-08-10,940.37,2.02,0.7803
2005-08-11,953.992,2.55,1.4486
2005-08-12,938.316,2.79,-1.6432
2005-08-15,954.502,2.2,1.725
2005-08-16,945.058,2.23,-0.9894
2005-08-17,953.012,2.06,0.8416
2005-08-18,920.671,3.4,-3.3936
2005-08-19,923.038,2.05,0.2571
2005-08-22,931.673,1.65,0.9355
2005-08-23,923.414,1.41,-0.8865
2005-08-24,930.651,1.46,0.7837
2005-08-25,930.118,1.49,-0.0573
2005-08-26,928.258,1.41,-0.2
2005-08-29,917.371,1.41,-1.1728
2005-08-30,914.88,1.13,-0.2715
2005-08-31,927.916,1.31,1.4249
2005-09-01,944.559,2.0,1.7936
2005-09-02,947.871,1.67,0.3506
2005-09-05,952.717,1.6,0.5113
2005-09-06,936.61,1.9,-1.6906
2005-09-07,952.758,1.75,1.7241
2005-09-08,955.282,2.0,0.2649
2005-09-09,949.065,1.45,-0.6508
2005-09-12,949.506,1.06,0.0465
2005-09-13,963.774,1.49,1.5027
2005-09-14,970.193,1.79,0.666
2005-09-15,969.598,1.47,-0.0613
2005-09-16,967.495,1.25,-0.2169
2005-09-19,971.136,1.31,0.3763
2005-09-20,961.919,1.67,-0.9491
2005-09-21,944.408,1.66,-1.8204
2005-09-22,923.274,1.62,-2.2378
2005-09-23,916.154,1.03,-0.7712
2005-09-26,918.485,0.79,0.2544
2005-09-27,904.214,0.99,-1.5538
2005-09-28,903.719,0.79,-0.0547
2005-09-29,915.975,1.07,1.3562
2005-09-30,917.392,0.81,0.1547
2005-10-10,907.321,0.64,-1.0978
2005-10-11,919.72,0.69,1.3666
2005-10-12,923.485,1.09,0.4094
2005-10-13,916.499,0.97,-0.7565
2005-10-14,904.828,0.9,-1.2734
2005-10-17,897.623,0.94,-0.7963
2005-10-18,902.366,1.01,0.5284
2005-10-19,898.744,0.98,-0.4014
2005-10-20,899.915,1.13,0.1303
2005-10-21,904.414,1.02,0.4999
2005-10-24,906.652,1.02,0.2475
2005-10-25,894.272,1.0,-1.3655
2005-10-26,875.82,1.17,-2.0634
2005-10-27,875.849,1.06,0.0033
2005-10-28,867.729,1.07,-0.9271
2005-10-31,876.282,0.96,0.9857
2005-11-01,872.865,0.87,-0.3899
2005-11-02,882.478,1.13,1.1013
2005-11-03,874.575,1.07,-0.8955
2005-11-04,878.361,0.82,0.4329
2005-11-07,877.278,0.74,-0.1233
2005-11-08,881.524,0.88,0.484
2005-11-09,879.252,1.01,-0.2577
2005-11-10,862.968,0.94,-1.852
2005-11-11,864.79,0.79,0.2111
2005-11-14,862.149,0.55,-0.3054
2005-11-15,856.635,0.71,-0.6396
2005-11-16,863.119,0.78,0.7569
2005-11-17,862.658,0.77,-0.0534
2005-11-18,882.241,1.53,2.2701
2005-11-21,883.871,1.0,0.1848
2005-11-22,869.617,0.91,-1.6127
2005-11-23,876.229,0.85,0.7603
2005-11-24,881.493,1.26,0.6008
2005-11-25,884.105,1.13,0.2963
2005-11-28,880.167,0.84,-0.4454
2005-11-29,871.31,0.72,-1.0063
2005-11-30,873.825,0.7,0.2886
2005-12-01,873.067,0.61,-0.0867
2005-12-02,869.936,0.96,-0.3586
2005-12-05,859.61,0.89,-1.187
2005-12-06,866.075,0.88,0.7521
2005-12-07,873.838,0.84,0.8963
2005-12-08,874.056,0.88,0.0249
2005-12-09,887.358,1.11,1.5219
2005-12-12,888.518,0.93,0.1307
2005-12-13,889.101,0.91,0.0656
2005-12-14,898.153,1.19,1.0181
2005-12-15,896.434,1.4,-0.1914
2005-12-16,902.561,1.0,0.6835
2005-12-19,902.91,0.88,0.0387
2005-12-20,907.318,0.93,0.4882
2005-12-21,903.144,0.89,-0.46
2005-12-22,908.754,0.78,0.6212
2005-12-23,915.89,1.02,0.7853
2005-12-26,922.378,1.32,0.7084
2005-12-27,919.36,1.08,-0.3272
2005-12-28,920.919,1.04,0.1696
2005-12-29,932.031,1.52,1.2066
2005-12-30,923.451,1.41,-0.9206
2006-01-04,941.428,1.79,1.9467
2006-01-05,959.134,2.32,1.8808
2006-01-06,970.032,2.58,1.1362
2006-01-09,975.253,2.07,0.5382
2006-01-10,978.154,1.93,0.2975
2006-01-11,973.477,2.25,-0.4781
2006-01-12,983.716,1.86,1.0518
2006-01-13,978.809,1.89,-0.4988
2006-01-16,961.439,1.73,-1.7746
2006-01-17,964.29,1.37,0.2965
2006-01-18,983.622,1.77,2.0048
2006-01-19,991.222,2.25,0.7727
2006-01-20,993.34,2.22,0.2137
2006-01-23,996.162,1.91,0.2841
2006-01-24,999.093,2.06,0.2942
2006-01-25,1009.597,1.85,1.0514
2006-02-06,1033.234,2.13,2.3412
2006-02-07,1029.937,2.8,-0.3191
2006-02-08,1033.072,2.29,0.3044
2006-02-09,1019.599,2.02,-1.3042
2006-02-10,1032.337,1.87,1.2493
2006-02-13,1031.614,1.88,-0.07
2006-02-14,1038.531,1.57,0.6705
2006-02-15,1041.66,2.1,0.3013
2006-02-16,1020.121,2.22,-2.0678
2006-02-17,1020.368,1.76,0.0242
2006-02-20,1021.639,1.59,0.1246
2006-02-21,1038.816,2.0,1.6813
2006-02-22,1037.885,2.15,-0.0896
2006-02-23,1041.373,1.68,0.3361
2006-02-24,1049.444,1.66,0.775
2006-02-27,1047.845,1.93,-0.1524
2006-02-28,1053.01,1.62,0.4929
2006-03-01,1056.619,1.62,0.3427
2006-03-02,1038.666,2.07,-1.6991
2006-03-03,1041.677,1.76,0.2899
2006-03-06,1038.873,1.49,-0.2692
2006-03-07,1014.973,1.61,-2.3006
2006-03-08,1009.271,1.45,-0.5618
2006-03-09,1004.344,1.06,-0.4882
2006-03-10,1008.897,0.98,0.4533
2006-03-13,1019.864,0.97,1.087
2006-03-14,1018.272,0.93,-0.1561
2006-03-15,1028.958,1.22,1.0494
2006-03-16,1027.616,1.22,-0.1304
2006-03-17,1024.015,1.24,-0.3504
2006-03-20,1037.659,1.27,1.3324
2006-03-21,1040.757,1.57,0.2986
2006-03-22,1047.666,1.53,0.6638
2006-03-23,1048.537,1.67,0.0831
2006-03-24,1042.601,1.64,-0.5661
2006-03-27,1050.707,1.38,0.7775
2006-03-28,1055.982,1.81,0.502
2006-03-29,1065.294,2.48,0.8818
2006-03-30,1055.634,1.78,-0.9068
2006-03-31,1061.088,1.81,0.5167
2006-04-03,1079.322,2.25,1.7184
2006-04-04,1089.371,2.53,0.931
2006-04-05,1099.97,2.67,0.9729
2006-04-06,1103.237,2.93,0.297
2006-04-07,1103.154,2.64,-0.0075
2006-04-10,1117.91,2.6,1.3376
2006-04-11,1123.308,2.88,0.4829
2006-04-12,1117.073,2.45,-0.5551
2006-04-13,1093.925,2.74,-2.0722
2006-04-14,1118.607,2.71,2.2563
2006-04-17,1124.414,2.88,0.5191
2006-04-18,1131.281,2.59,0.6107
2006-04-19,1138.241,2.74,0.6152
2006-04-20,1134.381,3.02,-0.3391
2006-04-21,1149.158,3.24,1.3026
2006-04-24,1142.698,3.63,-0.5622
2006-04-25,1141.93,3.04,-0.0672
2006-04-26,1155.726,3.23,1.2081
2006-04-27,1155.268,2.42,-0.0396
2006-04-28,1172.347,3.08,1.4784
2006-05-08,1218.445,3.36,3.9321
2006-05-09,1251.611,4.19,2.722
2006-05-10,1265.933,4.16,1.1443
2006-05-11,1255.035,4.57,-0.8609
2006-05-12,1296.257,4.1,3.2845
2006-05-15,1352.155,5.5,4.3123
2006-05-16,1331.127,5.96,-1.5551
2006-05-17,1335.523,4.63,0.3302
2006-05-18,1331.201,3.9,-0.3236
2006-05-19,1366.097,5.03,2.6214
2006-05-22,1373.674,4.95,0.5546
2006-05-23,1317.654,4.25,-4.0781
2006-05-24,1308.242,3.82,-0.7143
2006-05-25,1307.697,2.54,-0.0417
2006-05-26,1331.02,2.72,1.7835
2006-05-29,1366.292,3.31,2.65
2006-05-30,1378.756,3.36,0.9123
2006-05-31,1365.451,3.55,-0.965
2006-06-01,1402.879,4.02,2.7411
2006-06-02,1390.116,4.81,-0.9098
2006-06-05,1403.163,4.14,0.9386
2006-06-06,1399.142,3.52,-0.2866
2006-06-07,1320.233,3.83,-5.6398
2006-06-08,1325.979,3.4,0.4352
2006-06-09,1294.185,2.79,-2.3978
2006-06-12,1297.67,1.87,0.2693
2006-06-13,1298.276,2.08,0.0467
2006-06-14,1283.88,2.16,-1.1089
2006-06-15,1285.385,1.74,0.1172
2006-06-16,1318.01,2.12,2.5382
2006-06-19,1334.893,2.3,1.2809
2006-06-20,1338.223,2.07,0.2495
2006-06-21,1333.532,2.43,-0.3505
2006-06-22,1331.553,1.94,-0.1484
2006-06-23,1339.446,1.92,0.5928
2006-06-26,1363.413,2.22,1.7893
2006-06-27,1363.896,1.98,0.0354
2006-06-28,1362.885,1.93,-0.0741
2006-06-29,1395.124,3.18,2.3655
2006-06-30,1393.963,2.87,-0.0832
2006-07-03,1420.328,2.97,1.8914
2006-07-04,1411.013,3.31,-0.6558
2006-07-05,1393.009,2.58,-1.276
2006-07-06,1418.675,2.51,1.8425
2006-07-07,1410.429,2.59,-0.5812
2006-07-10,1412.124,2.13,0.1202
2006-07-11,1418.575,2.21,0.4568
2006-07-12,1419.199,2.81,0.044
2006-07-13,1346.088,3.79,-5.1516
2006-07-14,1357.129,2.53,0.8202
2006-07-17,1372.254,1.87,1.1145
2006-07-18,1373.416,1.76,0.0847
2006-07-19,1336.644,1.91,-2.6774
2006-07-20,1345.194,1.39,0.6397
2006-07-21,1356.033,1.54,0.8058
2006-07-24,1358.122,1.51,0.1541
2006-07-25,1374.17,1.66,1.1816
2006-07-26,1371.295,1.48,-0.2092
2006-07-27,1355.545,1.79,-1.1485
2006-07-28,1341.393,1.61,-1.044
2006-07-31,1294.328,1.65,-3.5087
2006-08-01,1282.057,1.3,-0.9481
2006-08-02,1275.088,1.33,-0.5436
2006-08-03,1271.744,0.96,-0.2623
2006-08-04,1241.908,1.19,-2.3461
2006-08-07,1224.102,1.13,-1.4338
2006-08-08,1252.386,1.06,2.3106
2006-08-09,1251.298,0.95,-0.0869
2006-08-10,1271.473,1.31,1.6123
2006-08-11,1275.654,1.14,0.3288
2006-08-14,1245.721,1.21,-2.3465
2006-08-15,1265.863,1.04,1.6169
2006-08-16,1283.567,1.51,1.3986
2006-08-17,1271.627,1.12,-0.9302
2006-08-18,1267.866,1.01,-0.2958
2006-08-21,1270.562,1.08,0.2126
2006-08-22,1285.268,1.22,1.1574
2006-08-23,1285.68,1.34,0.0321
2006-08-24,1292.401,1.06,0.5228
2006-08-25,1295.437,1.28,0.2349
2006-08-28,1325.894,1.8,2.3511
2006-08-29,1330.155,2.2,0.3214
2006-08-30,1334.671,1.45,0.3395
2006-08-31,1338.694,1.59,0.3014
2006-09-01,1318.099,1.72,-1.5384
2006-09-04,1337.243,1.45,1.4524
2006-09-05,1340.682,1.84,0.2572
2006-09-06,1346.367,1.59,0.424
2006-09-07,1328.377,1.5,-1.3362
2006-09-08,1332.153,1.18,0.2843
2006-09-11,1338.755,1.44,0.4956
2006-09-12,1347.639,1.87,0.6636
2006-09-13,1338.386,2.25,-0.6866
2006-09-14,1338.278,1.52,-0.0081
2006-09-15,1362.322,2.47,1.7966
2006-09-18,1375.563,2.15,0.9719
2006-09-19,1378.309,1.83,0.1996
2006-09-20,1378.459,1.61,0.0109
2006-09-21,1387.37,1.79,0.6464
2006-09-22,1374.852,1.93,-0.9023
2006-09-25,1372.399,1.68,-0.1784
2006-09-26,1357.646,1.35,-1.075
2006-09-27,1371.117,1.21,0.9922
2006-09-28,1387.002,1.49,1.1585
2006-09-29,1403.265,1.87,1.1725
2006-10-09,1436.074,2.69,2.338
2006-10-10,1437.245,2.64,0.0815
2006-10-11,1435.906,2.17,-0.0932
2006-10-12,1426.5,2.61,-0.6551
2006-10-13,1430.882,1.94,0.3072
2006-10-16,1418.517,1.95,-0.8642
2006-10-17,1414.448,1.66,-0.2868
2006-10-18,1437.593,1.66,1.6363
2006-10-19,1439.377,1.63,0.1241
2006-10-20,1440.182,1.81,0.0559
2006-10-23,1408.715,1.97,-2.1849
2006-10-24,1440.054,1.78,2.2247
2006-10-25,1446.825,2.18,0.4702
2006-10-26,1456.095,2.61,0.6407
2006-10-27,1439.05,2.51,-1.1706
2006-10-30,1446.239,2.36,0.4996
2006-10-31,1464.473,2.46,1.2608
2006-11-01,1479.409,2.59,1.0199
2006-11-02,1479.656,2.82,0.0167
2006-11-03,1488.291,2.62,0.5836
2006-11-06,1507.891,2.8,1.3169
2006-11-07,1516.104,2.87,0.5447
2006-11-08,1498.173,1.91,-1.1827
2006-11-09,1524.714,2.27,1.7716
2006-11-10,1504.062,3.44,-1.3545
2006-11-13,1475.779,2.66,-1.8804
2006-11-14,1493.776,2.31,1.2195
2006-11-15,1534.762,2.59,2.7438
2006-11-16,1533.288,3.68,-0.096
2006-11-17,1562.084,2.83,1.8781
2006-11-20,1593.158,3.4,1.9893
2006-11-21,1612.249,3.1,1.1983
2006-11-22,1624.028,3.64,0.7306
2006-11-23,1634.914,3.27,0.6703
2006-11-24,1636.58,3.17,0.1019
2006-11-27,1651.801,3.01,0.93
2006-11-28,1644.014,2.85,-0.4714
2006-11-29,1667.142,2.91,1.4068
2006-11-30,1714.358,3.84,2.8322
2006-12-01,1729.224,3.72,0.8671
2006-12-04,1780.736,4.55,2.9789
2006-12-05,1794.231,4.28,0.7578
2006-12-06,1779.411,5.18,-0.826
2006-12-07,1775.714,5.13,-0.2078
2006-12-08,1711.584,4.22,-3.6115
2006-12-11,1789.924,3.27,4.577
2006-12-12,1802.788,3.69,0.7187
2006-12-13,1803.856,3.06,0.0592
2006-12-14,1836.143,3.01,1.7899
2006-12-15,1867.636,3.15,1.7152
2006-12-18,1916.108,3.95,2.5954
2006-12-19,1921.444,4.32,0.2785
2006-12-20,1936.547,3.59,0.786
2006-12-21,1908.985,3.84,-1.4233
2006-12-22,1895.644,2.95,-0.6989
2006-12-25,1939.104,3.59,2.2926
2006-12-26,1938.238,3.63,-0.0447
2006-12-27,1982.877,3.57,2.3031
2006-12-28,1979.933,4.03,-0.1485
2006-12-29,2041.047,4.71,3.0867
2007-01-04,2067.092,6.87,1.2761
2007-01-05,2072.883,5.97,0.2802
2007-01-08,2131.556,5.45,2.8305
2007-01-09,2200.086,5.25,3.215
2007-01-10,2255.966,5.46,2.5399
2007-01-11,2231.629,5.55,-1.0788
2007-01-12,2173.747,4.92,-2.5937
2007-01-15,2287.342,4.27,5.2258
2007-01-16,2353.874,4.91,2.9087
2007-01-17,2308.931,5.73,-1.9093
2007-01-18,2317.095,5.06,0.3536
2007-01-19,2396.093,5.36,3.4094
2007-01-22,2491.313,6.04,3.974
2007-01-23,2508.13,6.57,0.675
2007-01-24,2536.428,5.42,1.1283
2007-01-25,2452.831,5.2,-3.2959
2007-01-26,2512.922,5.05,2.4499
2007-01-29,2576.917,5.48,2.5466
2007-01-30,2551.884,5.02,-0.9714
2007-01-31,2385.335,5.19,-6.5265
2007-02-01,2395.172,4.18,0.4124
2007-02-02,2298.003,3.81,-4.0569
2007-02-05,2271.797,3.05,-1.1404
2007-02-06,2316.04,4.3,1.9475
2007-02-07,2369.787,4.5,2.3206
2007-02-08,2410.601,4.02,1.7223
2007-02-09,2397.245,3.56,-0.5541
2007-02-12,2485.392,3.53,3.677
2007-02-13,2522.63,3.31,1.4983
2007-02-14,2588.349,4.03,2.6052
2007-02-15,2668.633,4.59,3.1017
2007-02-16,2676.735,4.87,0.3036
2007-02-26,2707.676,4.77,1.1559
2007-02-27,2457.492,6.9,-9.2398
2007-02-28,2544.571,5.3,3.5434
2007-03-01,2473.544,5.26,-2.7913
2007-03-02,2508.729,3.71,1.4225
2007-03-05,2475.606,4.38,-1.3203
2007-03-06,2520.293,3.37,1.8051
2007-03-07,2589.436,3.82,2.7435
2007-03-08,2627.63,3.54,1.475
2007-03-09,2611.393,4.51,-0.6179
2007-03-12,2616.172,4.0,0.183
2007-03-13,2640.169,4.21,0.9173
2007-03-14,2597.357,4.41,-1.6216
2007-03-15,2645.546,4.07,1.8553
2007-03-16,2604.226,4.81,-1.5619
2007-03-19,2659.413,4.66,2.1191
2007-03-20,2672.771,3.85,0.5023
2007-03-21,2702.597,4.06,1.1159
2007-03-22,2711.322,5.23,0.3228
2007-03-23,2716.266,4.62,0.1823
2007-03-26,2764.034,4.75,1.7586
2007-03-27,2784.023,5.04,0.7232
2007-03-28,2797.649,6.99,0.4894
2007-03-29,2783.305,6.64,-0.5127
2007-03-30,2781.784,3.91,-0.0546
2007-04-02,2850.107,4.28,2.4561
2007-04-03,2888.115,4.76,1.3336
2007-04-04,2911.821,4.66,0.8208
2007-04-05,2945.045,4.58,1.141
2007-04-06,2972.008,4.88,0.9155
2007-04-09,3038.172,5.61,2.2262
2007-04-10,3081.568,6.19,1.4284
2007-04-11,3121.319,6.23,1.29
2007-04-12,3176.437,5.67,1.7659
2007-04-13,3169.233,6.16,-0.2268
2007-04-16,3255.998,5.36,2.7377
2007-04-17,3283.604,6.42,0.8479
2007-04-18,3304.501,6.21,0.6364
2007-04-19,3150.303,7.05,-4.6663
2007-04-20,3289.282,5.78,4.4116
2007-04-23,3431.318,6.7,4.3181
2007-04-24,3445.196,6.98,0.4045
2007-04-25,3448.281,6.12,0.0895
2007-04-26,3493.581,4.72,1.3137
2007-04-27,3470.523,4.76,-0.66
2007-04-30,3558.709,5.49,2.541
2007-05-08,3686.03,6.21,3.5777
2007-05-09,3701.277,8.18,0.4136
2007-05-10,3724.51,6.72,0.6277
2007-05-11,3702.612,5.18,-0.5879
2007-05-14,3734.42,5.3,0.8591
2007-05-15,3604.636,5.44,-3.4753
2007-05-16,3700.287,5.02,2.6536
2007-05-17,3778.605,5.25,2.1165
2007-05-18,3776.629,4.77,-0.0523
2007-05-21,3831.443,5.7,1.4514
2007-05-22,3870.489,6.34,1.0191
2007-05-23,3938.945,5.7,1.7687
2007-05-24,3919.748,6.59,-0.4874
2007-05-25,3985.252,5.52,1.6711
2007-05-28,4072.578,6.6,2.1912
2007-05-29,4168.289,6.5,2.3501
2007-05-30,3886.459,7.62,-6.7613
2007-05-31,3927.952,7.24,1.0676
2007-06-01,3803.954,6.89,-3.1568
2007-06-04,3511.431,5.2,-7.69
2007-06-05,3634.633,6.53,3.5086
2007-06-06,3677.58,5.51,1.1816
2007-06-07,3802.304,5.41,3.3915
2007-06-08,3837.867,5.11,0.9353
2007-06-11,3931.862,5.22,2.4491
2007-06-12,4036.109,5.71,2.6513
2007-06-13,4118.268,6.28,2.0356
2007-06-14,4075.821,4.97,-1.0307
2007-06-15,4099.381,3.95,0.578
2007-06-18,4227.569,5.04,3.127
2007-06-19,4253.0,4.68,0.6016
2007-06-20,4157.599,4.99,-2.2431
2007-06-21,4197.28,4.23,0.9544
2007-06-22,4051.426,4.57,-3.475
2007-06-25,3877.59,4.02,-4.2907
2007-06-26,3928.213,3.38,1.3055
2007-06-27,4040.484,3.75,2.8581
2007-06-28,3858.522,3.84,-4.5035
2007-06-29,3764.078,3.38,-2.4477
2007-07-02,3757.655,2.83,-0.1706
2007-07-03,3832.227,2.64,1.9845
2007-07-04,3743.582,2.17,-2.3131
2007-07-05,3537.435,2.45,-5.5067
2007-07-06,3710.283,2.92,4.8863
2007-07-09,3821.302,3.07,2.9922
2007-07-10,3775.621,2.95,-1.1954
2007-07-11,3789.874,1.91,0.3775
2007-07-12,3816.921,1.78,0.7137
2007-07-13,3820.124,1.53,0.0839
2007-07-16,3697.966,1.7,-3.1977
2007-07-17,3789.651,1.85,2.4793
2007-07-18,3807.574,2.61,0.4729
2007-07-19,3806.997,1.72,-0.0152
2007-07-20,3971.884,3.14,4.3312
2007-07-23,4156.723,4.84,4.6537
2007-07-24,4161.352,4.31,0.1114
2007-07-25,4255.463,3.66,2.2615
2007-07-26,4303.185,3.71,1.1214
2007-07-27,4307.143,3.68,0.092
2007-07-30,4410.297,4.26,2.395
2007-07-31,4460.564,4.03,1.1398
2007-08-01,4290.477,4.48,-3.8131
2007-08-02,4436.192,3.55,3.3962
2007-08-03,4598.379,4.4,3.656
2007-08-06,4703.984,4.29,2.2966
2007-08-07,4724.547,4.72,0.4371
2007-08-08,4668.087,5.0,-1.195
2007-08-09,4777.286,4.05,2.3393
2007-08-10,4726.683,4.21,-1.0592
2007-08-13,4721.192,4.81,-0.1162
2007-08-14,4795.568,3.42,1.5754
2007-08-15,4798.75,3.5,0.0664
2007-08-16,4721.942,3.48,-1.6006
2007-08-17,4626.583,3.47,-2.0195
2007-08-20,4885.427,3.67,5.5947
2007-08-21,4972.711,4.01,1.7866
2007-08-22,5051.688,3.95,1.5882
2007-08-23,5135.93,3.63,1.6676
2007-08-24,5217.581,3.94,1.5898
2007-08-27,5243.147,4.38,0.49
2007-08-28,5251.77,3.94,0.1645
2007-08-29,5171.822,3.82,-1.5223
2007-08-30,5241.228,3.5,1.342
2007-08-31,5296.813,3.45,1.0605
2007-09-03,5419.169,4.28,2.31
2007-09-04,5360.333,4.13,-1.0857
2007-09-05,5363.251,3.38,0.0544
2007-09-06,5412.037,3.65,0.9096
2007-09-07,5294.795,4.09,-2.1663
2007-09-10,5377.222,3.36,1.5568
2007-09-11,5124.092,3.55,-4.7074
2007-09-12,5202.856,3.18,1.5371
2007-09-13,5349.97,3.09,2.8276
2007-09-14,5397.278,3.11,0.8843
2007-09-17,5498.908,3.58,1.883
2007-09-18,5476.839,3.7,-0.4013
2007-09-19,5419.268,2.89,-1.0512
2007-09-20,5494.915,2.93,1.3959
2007-09-21,5468.098,3.16,-0.488
2007-09-24,5513.895,2.8,0.8375
2007-09-25,5454.615,2.34,-1.0751
2007-09-26,5361.021,2.02,-1.7159
2007-09-27,5427.657,1.74,1.243
2007-09-28,5580.813,2.51,2.8218
2007-10-08,5653.136,3.43,1.2959
2007-10-09,5675.927,2.77,0.4032
2007-10-10,5685.759,3.3,0.1732
2007-10-11,5760.078,3.36,1.3071
2007-10-12,5737.221,4.03,-0.3968
2007-10-15,5821.447,3.65,1.4681
2007-10-16,5877.202,3.33,0.9578
2007-10-17,5824.117,2.52,-0.9032
2007-10-18,5615.747,2.5,-3.5777
2007-10-19,5614.06,1.98,-0.03
2007-10-22,5472.677,1.84,-2.5184
2007-10-23,5540.09,2.14,1.2318
2007-10-24,5588.014,2.28,0.865
2007-10-25,5333.792,2.6,-4.5494
2007-10-26,5394.807,1.82,1.1439
2007-10-29,5508.357,1.79,2.1048
2007-10-30,5596.068,1.97,1.5923
2007-10-31,5688.543,2.51,1.6525
2007-11-01,5605.232,2.33,-1.4645
2007-11-02,5472.93,2.16,-2.3603
2007-11-05,5360.305,1.68,-2.0579
2007-11-06,5317.549,1.35,-0.7976
2007-11-07,5350.629,1.5,0.6221
2007-11-08,5093.669,1.8,-4.8024
2007-11-09,5040.525,1.73,-1.0433
2007-11-12,4978.252,1.92,-1.2354
2007-11-13,4939.244,1.84,-0.7836
2007-11-14,5145.888,1.76,4.1837
2007-11-15,5081.113,1.58,-1.2588
2007-11-16,5007.662,1.16,-1.4456
2007-11-19,4994.416,1.26,-0.2645
2007-11-20,5069.382,1.65,1.501
2007-11-21,4997.62,1.32,-1.4156
2007-11-22,4772.617,1.3,-4.5022
2007-11-23,4856.161,0.99,1.7505
2007-11-26,4800.082,1.16,-1.1548
2007-11-27,4711.152,1.03,-1.8527
2007-11-28,4648.751,1.11,-1.3245
2007-11-29,4842.07,1.81,4.1585
2007-11-30,4737.408,1.44,-2.1615
2007-12-03,4772.674,1.09,0.7444
2007-12-04,4829.214,1.11,1.1847
2007-12-05,4965.947,1.56,2.8314
2007-12-06,4971.055,1.17,0.1029
2007-12-07,5041.35,1.34,1.4141
2007-12-10,5133.562,2.1,1.8291
2007-12-11,5140.0,2.0,0.1254
2007-12-12,5077.39,1.96,-1.2181
2007-12-13,4884.298,1.81,-3.803
2007-12-14,4977.652,1.51,1.9113
2007-12-17,4857.289,1.82,-2.4181
2007-12-18,4829.909,1.13,-0.5637
2007-12-19,4946.285,1.58,2.4095
2007-12-20,5037.195,1.54,1.8379
2007-12-21,5101.852,1.83,1.2836
2007-12-24,5207.134,2.47,2.0636
2007-12-25,5216.813,1.92,0.1859
2007-12-26,5265.026,2.04,0.9242
2007-12-27,5367.53,2.57,1.9469
2007-12-28,5338.275,2.23,-0.545
2008-01-02,5385.103,2.21,0.8772
2008-01-03,5422.034,3.13,0.6858
2008-01-04,5483.65,2.5,1.1364
2008-01-07,5556.593,2.59,1.3302
2008-01-08,5528.054,3.14,-0.5136
2008-01-09,5613.758,2.26,1.5503
2008-01-10,5672.154,3.1,1.0402
2008-01-11,5699.147,2.71,0.4759
2008-01-14,5731.757,2.4,0.5722
2008-01-15,5696.45,2.45,-0.616
2008-01-16,5505.717,2.69,-3.3483
2008-01-17,5365.624,2.99,-2.5445
2008-01-18,5414.468,2.12,0.9103
2008-01-21,5145.734,2.31,-4.9633
2008-01-22,4753.868,2.93,-7.6154
2008-01-23,4975.111,2.69,4.654
2008-01-24,5027.213,2.73,1.0473
2008-01-25,5077.429,2.27,0.9989
2008-01-28,4731.883,2.0,-6.8055
2008-01-29,4762.083,1.4,0.6382
2008-01-30,4710.652,1.64,-1.08
2008-01-31,4620.401,1.49,-1.9159
2008-02-01,4571.945,1.69,-1.0487
2008-02-04,4950.124,1.97,8.2717
2008-02-05,4921.829,1.56,-0.5716
2008-02-13,4816.084,1.02,-2.1485
2008-02-14,4880.252,0.95,1.3324
2008-02-15,4813.311,1.16,-1.3717
2008-02-18,4910.992,1.46,2.0294
2008-02-19,5020.753,1.72,2.235
2008-02-20,4908.717,1.89,-2.2315
2008-02-21,4876.03,1.59,-0.6659
2008-02-22,4702.241,1.81,-3.5641
2008-02-25,4519.783,1.6,-3.8802
2008-02-26,4515.533,1.59,-0.094
2008-02-27,4639.768,1.41,2.7513
2008-02-28,4622.056,1.21,-0.3817
2008-02-29,4674.55,1.11,1.1357
2008-03-03,4790.744,1.87,2.4857
2008-03-04,4671.148,2.11,-2.4964
2008-03-05,4628.724,1.84,-0.9082
2008-03-06,4685.03,2.08,1.2164
2008-03-07,4621.685,1.34,-1.3521
2008-03-10,4431.589,1.48,-4.1131
2008-03-11,4441.184,1.23,0.2165
2008-03-12,4309.648,1.27,-2.9617
2008-03-13,4198.96,1.61,-2.5684
2008-03-14,4157.871,1.09,-0.9786
2008-03-17,3965.279,1.32,-4.632
2008-03-18,3763.948,1.61,-5.0773
2008-03-19,3888.861,1.76,3.3187
2008-03-20,4001.832,2.15,2.905
2008-03-21,4037.83,1.98,0.8995
2008-03-24,3857.091,1.66,-4.4761
2008-03-25,3905.774,1.49,1.2622
2008-03-26,3914.37,1.28,0.2201
